,B23409,B00367,B13847,B15553,B10749,B03605,B17517,B05851,B12869,B20167,B18365,B21754,B21401,B21937,B21046,B18646,B11920,B20159,B07325,B21967
41493,18.41004,47.78563,22.31024,19.00542,43.56362,28.89597,13.42445,40.1695,16.19671,65.53552,83.3456,36.53845,106.38977,19.21788,42.32997,20.5511,29.71105,74.80975,39.61087,36.22936
41494,18.47645,47.80391,22.43733,19.07787,43.75523,28.98655,13.52654,40.17293,16.25531,65.13774,83.73201,36.50467,107.45154,19.26504,42.5696,20.7052,29.71492,74.53572,39.96419,36.60104
41495,18.46317,47.80391,22.33848,18.99335,43.65071,29.05449,13.56057,40.17636,16.26703,65.33663,83.75617,36.54038,107.56197,19.1943,42.4669,20.67718,29.72772,74.44438,40.18664,36.71841
41496,18.46317,47.80391,22.33848,18.99335,43.65071,29.05449,13.56057,40.17636,16.26703,65.33663,83.75617,36.54038,107.56197,19.1943,42.4669,20.67718,29.72772,74.44438,40.18664,36.71841
41497,18.46317,47.80391,22.33848,18.99335,43.65071,29.05449,13.56057,40.17636,16.26703,65.33663,83.75617,36.54038,107.56197,19.1943,42.4669,20.67718,29.72772,74.44438,40.18664,36.71841
41498,18.44989,47.78563,22.32436,18.99335,43.59846,28.89597,13.52654,40.18647,16.22015,65.73442,83.51465,36.54133,107.34961,19.17072,42.58672,20.81727,29.73378,74.99243,40.01653,37.01185
41499,18.46317,47.62104,22.32436,19.0658,43.68555,29.03185,13.5946,40.04384,16.25531,65.63497,83.61126,36.50753,107.8083,19.21788,42.6723,20.8733,29.66629,76.36257,40.19973,37.38353
41500,18.42332,47.60275,22.11256,18.9692,43.47653,29.19037,13.5946,40.02641,16.24359,65.83386,83.15239,36.50849,107.52799,19.13535,42.4669,20.7052,29.59917,76.27123,40.34367,37.42266
41501,18.23736,47.47474,21.73131,18.64318,42.93656,28.91862,13.52654,39.92553,16.12639,66.23165,81.92068,36.47468,106.08398,18.87597,41.66241,20.28493,29.53199,77.45869,40.0427,37.01185
41502,18.18423,47.36501,21.66071,18.60696,42.84946,28.94126,13.54355,39.86639,16.09123,66.43055,81.79992,36.47556,105.95656,18.79344,41.59394,20.28493,29.47226,77.82406,40.18664,37.0901
41503,18.18423,47.36501,21.66071,18.60696,42.84946,28.94126,13.54355,39.86639,16.09123,66.43055,81.79992,36.47556,105.95656,18.79344,41.59394,20.28493,29.47226,77.82406,40.18664,37.0901
41504,18.18423,47.36501,21.66071,18.60696,42.84946,28.94126,13.54355,39.86639,16.09123,66.43055,81.79992,36.47556,105.95656,18.79344,41.59394,20.28493,29.47226,77.82406,40.18664,37.0901
41505,18.10453,47.237,21.54774,18.49829,42.57077,28.89597,13.44147,39.81417,15.97404,67.42502,81.2686,36.44169,104.63996,18.67554,41.35431,20.10281,29.33354,78.73749,39.72864,36.67929
41506,18.15766,47.36501,21.71719,18.59489,42.6927,28.66951,13.42445,39.7759,15.98575,67.02723,81.77577,36.44258,105.54035,18.73449,41.81646,20.38299,29.33668,77.9154,39.57161,36.19023
41507,18.06468,47.31015,21.53362,18.47414,42.414,28.39776,13.25431,39.73763,15.88028,67.52446,81.24445,36.44346,104.63996,18.62838,41.35431,20.27092,29.26915,79.01152,39.19212,35.75986
41508,18.15766,47.25529,21.71719,18.59489,42.76237,28.57893,13.40744,39.72023,15.99747,66.62944,81.72747,36.44437,105.88012,18.76986,41.79935,20.56511,29.27288,78.00674,39.6763,35.87724
41509,18.23736,47.40159,21.74543,18.66733,43.00623,28.85068,13.49251,39.70283,16.05607,66.13221,82.23464,36.44529,106.12645,18.8406,41.83358,20.62114,29.35512,76.91063,39.97727,36.24892
41510,18.23736,47.40159,21.74543,18.66733,43.00623,28.85068,13.49251,39.70283,16.05607,66.13221,82.23464,36.44529,106.12645,18.8406,41.83358,20.62114,29.35512,76.91063,39.97727,36.24892
41511,18.23736,47.40159,21.74543,18.66733,43.00623,28.85068,13.49251,39.70283,16.05607,66.13221,82.23464,36.44529,106.12645,18.8406,41.83358,20.62114,29.35512,76.91063,39.97727,36.24892
41512,18.19751,47.45645,21.70307,18.60696,42.79721,28.80539,13.42445,39.71323,16.00919,66.23165,82.16219,36.48097,105.39595,18.76986,41.74799,20.66317,29.28831,76.36257,39.57161,36.20979
41513,17.98499,47.5296,21.36418,18.2568,42.11789,28.14866,13.22028,39.7793,15.78652,66.62944,80.83388,36.48188,103.19595,18.51048,40.90927,20.13083,29.29498,75.08378,38.564,35.46643
41514,17.99827,47.45645,21.42066,18.31717,42.20498,27.99014,13.18625,39.67844,15.76308,65.43608,81.00294,36.44804,103.52723,18.56943,41.02909,20.20088,29.29638,75.90586,38.3808,35.4273
41515,18.0514,47.51131,21.5195,18.38962,42.30949,28.03543,13.16923,39.68192,15.82168,66.13221,81.12369,36.44896,103.87549,18.62838,41.26872,20.38299,29.29974,75.17512,38.45931,35.81855
41516,17.99827,47.5296,21.42066,18.29302,42.13531,27.78633,13.03312,39.66799,15.75136,66.23165,80.59237,36.45831,103.36584,18.56943,40.77233,20.13083,29.31304,75.26646,38.00131,36.15111
41517,17.99827,47.5296,21.42066,18.29302,42.13531,27.78633,13.03312,39.66799,15.75136,66.23165,80.59237,36.45831,103.36584,18.56943,40.77233,20.13083,29.31304,75.26646,38.00131,36.15111
41518,17.99827,47.5296,21.42066,18.29302,42.13531,27.78633,13.03312,39.66799,15.75136,66.23165,80.59237,36.45831,103.36584,18.56943,40.77233,20.13083,29.31304,75.26646,38.00131,36.15111
41519,17.99827,47.5296,21.42066,18.29302,42.13531,27.78633,13.03312,39.66799,15.75136,66.23165,80.59237,36.45831,103.36584,18.56943,40.77233,20.13083,29.31304,75.26646,38.00131,36.15111
41520,18.06468,47.40159,21.56186,18.37754,42.25724,28.28454,13.27132,39.51149,15.86856,65.83386,80.95463,36.45933,104.24923,18.61659,40.8408,20.25691,29.24432,76.54526,38.73412,36.40542
41521,18.15766,47.32844,21.73131,18.54659,42.55335,28.42041,13.35639,39.51511,15.97404,65.43608,81.46181,36.42557,105.37896,18.75807,41.21737,20.49506,29.2486,76.81929,38.96966,36.6206
41522,18.18423,47.18213,21.75955,18.58281,42.64044,28.39776,13.33938,39.45597,15.99747,65.23718,81.63087,36.39187,105.8971,18.78165,41.30296,20.5511,29.18051,78.18943,39.15286,36.89447
41523,18.2108,47.237,21.74543,18.55866,42.60561,28.60158,13.40744,39.41776,16.05607,65.13774,81.70332,36.42775,105.72722,18.76986,41.16602,20.52308,29.26259,77.73272,39.53235,37.20747
41524,18.2108,47.237,21.74543,18.55866,42.60561,28.60158,13.40744,39.41776,16.05607,65.13774,81.70332,36.42775,105.72722,18.76986,41.16602,20.52308,29.26259,77.73272,39.53235,37.20747
41525,18.2108,47.237,21.74543,18.55866,42.60561,28.60158,13.40744,39.41776,16.05607,65.13774,81.70332,36.42775,105.72722,18.76986,41.16602,20.52308,29.26259,77.73272,39.53235,37.20747
41526,18.35691,47.32844,21.95723,18.73978,42.95398,28.91862,13.57758,39.32403,16.25531,64.44161,82.62106,36.46363,106.87394,18.94671,42.68942,20.8733,29.26606,77.64137,40.10813,38.02909
41527,18.46317,47.25529,22.18316,18.88468,43.3546,29.23566,13.73071,39.36951,16.38423,64.44161,83.12824,36.46473,107.96119,19.08819,42.98041,21.11146,29.26949,78.28077,40.71008,38.47902
41528,18.5163,47.31015,22.33848,18.93297,43.52879,29.34889,13.79877,39.45679,16.44283,63.94437,83.22484,36.4658,108.36042,19.13535,42.99752,21.12546,29.34485,77.45869,40.88019,38.55727
41529,18.47645,47.32844,22.31024,18.8726,43.3546,29.21301,13.7137,39.58592,16.38423,64.24271,82.76597,36.46687,107.64691,19.08819,42.68942,21.01339,29.42011,77.45869,40.69699,38.42033
41530,18.50302,47.34672,22.40909,18.95712,43.51137,29.23566,13.78176,39.67321,16.43111,64.24271,82.98333,36.46794,108.12258,19.13535,42.98041,21.11146,29.4314,77.09332,40.78859,38.30296
41531,18.50302,47.34672,22.40909,18.95712,43.51137,29.23566,13.78176,39.67321,16.43111,64.24271,82.98333,36.46794,108.12258,19.13535,42.98041,21.11146,29.4314,77.09332,40.78859,38.30296
41532,18.50302,47.34672,22.40909,18.95712,43.51137,29.23566,13.78176,39.67321,16.43111,64.24271,82.98333,36.46794,108.12258,19.13535,42.98041,21.11146,29.4314,77.09332,40.78859,38.30296
41533,18.58272,47.41987,22.50793,19.0658,43.8249,29.50741,13.88384,39.85141,16.53658,64.24271,83.51465,36.50378,108.92104,19.26504,43.10023,21.19551,29.50645,77.73272,41.16808,38.88983
41534,18.64913,47.45645,22.67737,19.16239,43.94683,29.37153,13.88384,39.8341,16.5483,63.94437,83.97353,36.50469,109.61756,19.33579,43.3741,21.40564,29.50876,77.00197,41.32511,38.90939
41535,18.84837,47.6759,22.88918,19.34351,44.39971,30.25472,14.27518,39.98415,16.81786,63.1488,85.32599,36.57516,109.98281,19.54801,43.76778,21.57375,29.6548,75.90586,42.3589,39.49626
41536,18.84837,47.63933,22.88918,19.31936,44.2952,30.11884,14.17309,40.15513,16.80614,63.24824,85.66411,36.57604,109.34575,19.51264,43.73355,21.53172,29.80014,76.45392,42.34581,39.75057
41537,18.75539,47.63933,22.73386,19.18654,43.96425,30.07355,14.10878,40.20057,16.70066,63.84493,85.13278,36.54213,108.57278,19.35937,43.81913,21.34961,29.73534,75.90586,42.08409,39.26151
41538,18.75539,47.63933,22.73386,19.18654,43.96425,30.07355,14.10878,40.20057,16.70066,63.84493,85.13278,36.54213,108.57278,19.35937,43.81913,21.34961,29.73534,75.90586,42.08409,39.26151
41539,18.75539,47.63933,22.73386,19.18654,43.96425,30.07355,14.10878,40.20057,16.70066,63.84493,85.13278,36.54213,108.57278,19.35937,43.81913,21.34961,29.73534,75.90586,42.08409,39.26151
41540,18.68898,47.63933,22.62089,19.10202,43.72039,29.93768,14.07457,40.23229,16.67722,64.04382,84.81882,36.5778,108.01216,19.28862,43.66508,21.23754,29.73762,75.17512,41.95323,39.39845
41541,18.6757,47.73076,22.60677,19.07787,43.5462,29.96032,14.05747,40.27773,16.6655,64.04382,84.77051,36.57869,108.33494,19.22967,43.7849,21.25155,29.73976,74.079,41.91398,39.20282
41542,18.66241,47.77758,22.49381,19.05372,43.52879,30.02826,14.09167,40.30225,16.6655,63.94437,84.69806,36.57958,108.56428,19.20609,43.69932,21.19551,29.74365,73.89632,42.03175,39.12457
41543,18.70226,47.75914,22.69149,19.12617,43.62228,30.00561,14.14298,40.30585,16.71238,63.94437,85.06033,36.58048,108.57278,19.27683,43.95607,21.36362,29.67536,74.53572,41.92706,38.96808
41544,18.6757,47.75914,22.64913,19.0658,43.4823,30.02826,14.10878,40.22575,16.67722,64.04382,84.96372,36.58139,107.99517,19.19713,43.97319,21.32159,29.68589,74.35303,41.91398,38.8507
41545,18.6757,47.75914,22.64913,19.0658,43.4823,30.02826,14.10878,40.22575,16.67722,64.04382,84.96372,36.58139,107.99517,19.19713,43.97319,21.32159,29.68589,74.35303,41.91398,38.8507
41546,18.6757,47.75914,22.64913,19.0658,43.4823,30.02826,14.10878,40.22575,16.67722,64.04382,84.96372,36.58139,107.99517,19.19713,43.97319,21.32159,29.68589,74.35303,41.91398,38.8507
41547,18.596,47.7407,22.56441,18.95712,43.21983,29.75651,14.00617,40.2156,16.58346,64.54105,84.69806,36.59214,107.29865,19.079,44.00742,21.29357,29.68952,74.44438,41.67843,38.53771
41548,18.71554,47.68538,22.80446,19.17447,43.4823,30.02826,14.07457,40.19813,16.70066,64.04382,85.54335,36.59306,108.46235,19.22076,44.24705,21.62979,29.69303,74.7184,42.17569,38.88983
41549,18.70226,47.7407,22.79034,19.17447,43.4823,29.86974,14.05747,40.24354,16.68894,63.94437,85.59165,36.59397,108.59826,19.22076,43.9903,21.58776,29.6966,74.62706,42.07101,38.8507
41550,18.60928,47.75914,22.57853,19.0175,43.14984,29.86974,14.00617,40.20504,16.63034,64.44161,84.96372,36.59487,107.83378,19.06718,43.52815,21.3356,29.70004,74.80975,41.86163,39.02676
41551,18.6757,47.70382,22.74798,19.17447,43.4123,29.73386,14.00617,40.20849,16.67722,63.84493,85.20523,36.59577,108.99749,19.19713,43.76778,21.47569,29.71058,74.90109,41.90089,39.24195
41552,18.6757,47.70382,22.74798,19.17447,43.4123,29.73386,14.00617,40.20849,16.67722,63.84493,85.20523,36.59577,108.99749,19.19713,43.76778,21.47569,29.71058,74.90109,41.90089,39.24195
41553,18.6757,47.70382,22.74798,19.17447,43.4123,29.73386,14.00617,40.20849,16.67722,63.84493,85.20523,36.59577,108.99749,19.19713,43.76778,21.47569,29.71058,74.90109,41.90089,39.24195
41554,18.56943,47.7407,22.46557,18.98127,43.06235,29.66593,13.90356,40.21887,16.56002,64.34216,84.72221,36.59668,107.7998,19.04356,43.30563,21.23754,29.7141,74.44438,41.73077,39.12457
41555,18.38347,47.72226,22.16904,18.72771,42.6074,29.32624,13.76674,40.20134,16.39595,65.03829,83.56296,36.56277,106.42374,18.84272,42.87771,20.74722,29.7894,74.44438,41.41671,39.06589
41556,18.37019,47.7407,22.08432,18.75186,42.6249,29.28095,13.83515,40.16284,16.40767,65.23718,83.65956,36.59851,106.75502,18.84272,42.92906,20.57912,29.72113,75.17512,41.4298,39.20282
41557,18.66241,47.7407,22.56441,19.19862,43.55229,29.84709,14.04037,40.08239,16.65378,64.14327,85.27769,36.59943,109.59208,19.24439,43.64796,21.08344,29.79651,74.99243,42.24112,39.92663
41558,18.75539,47.75914,22.74798,19.30729,43.81476,29.93768,14.12588,40.06487,16.75926,63.44714,85.73656,36.60032,110.49246,19.35071,44.14435,21.27956,29.80734,75.08378,42.5421,39.92663
41559,18.75539,47.75914,22.74798,19.30729,43.81476,29.93768,14.12588,40.06487,16.75926,63.44714,85.73656,36.60032,110.49246,19.35071,44.14435,21.27956,29.80734,75.08378,42.5421,39.92663
41560,18.75539,47.75914,22.74798,19.30729,43.81476,29.93768,14.12588,40.06487,16.75926,63.44714,85.73656,36.60032,110.49246,19.35071,44.14435,21.27956,29.80734,75.08378,42.5421,39.92663
41561,18.79524,47.75914,22.84682,19.40388,43.93724,30.00561,14.16008,40.0333,16.79442,63.04935,86.09883,36.60121,110.78976,19.43341,44.38399,21.43366,29.81055,75.08378,42.6337,40.18094
41562,18.71554,47.72226,22.67737,19.28314,43.63978,30.02826,14.12588,39.99481,16.7241,63.34769,85.22939,36.56731,110.12721,19.29164,44.02454,21.1815,29.81415,75.90586,42.47667,40.16138
41563,18.88822,47.79602,22.94566,19.57293,44.19971,30.11884,14.22849,39.89339,16.86474,62.45267,85.88147,36.60302,111.95346,19.53973,44.36687,21.50371,29.88972,74.62706,42.65987,40.39612
41564,19.00777,47.94354,23.10099,19.71782,44.51467,30.48117,14.3995,40.02273,17.00537,62.15433,86.58185,36.63871,112.80288,19.65786,44.65786,21.6438,29.96524,73.80498,43.13096,40.5135
41565,19.11403,47.98042,23.22807,19.85064,44.65466,30.70763,14.48501,40.06815,17.09913,61.55765,87.40299,36.60477,113.24458,19.72875,45.13713,21.98001,30.04772,73.62229,43.39268,40.49393
41566,19.11403,47.98042,23.22807,19.85064,44.65466,30.70763,14.48501,40.06815,17.09913,61.55765,87.40299,36.60477,113.24458,19.72875,45.13713,21.98001,30.04772,73.62229,43.39268,40.49393
41567,19.11403,47.98042,23.22807,19.85064,44.65466,30.70763,14.48501,40.06815,17.09913,61.55765,87.40299,36.60477,113.24458,19.72875,45.13713,21.98001,30.04772,73.62229,43.39268,40.49393
41568,19.12731,47.98042,23.25631,19.86272,44.65466,30.79821,14.51921,40.07858,17.11085,61.85599,87.42714,36.60563,113.15115,19.74056,45.08578,21.90996,30.05127,73.89632,43.66748,40.55262
41569,19.20701,48.14638,23.42576,19.98346,44.86463,31.09261,14.67313,40.16596,17.19289,61.4582,87.93431,36.64131,113.9496,19.84688,45.23983,21.93798,30.12634,72.89155,43.98154,40.67
41570,19.12731,48.16482,23.31279,19.91102,44.67215,30.8888,14.51921,40.25334,17.11085,62.35322,87.93431,36.60736,113.19362,19.76419,45.05155,21.82591,30.13026,72.43483,43.69365,40.14181
41571,19.16716,48.12794,23.55284,19.97139,44.82963,31.04732,14.62182,40.3407,17.15773,61.95543,87.86186,36.60823,113.26157,19.82326,45.18848,21.93798,30.13377,72.80021,43.87685,39.98532
41572,19.19373,48.14638,23.6658,20.04384,45.02211,30.8435,14.58762,40.38622,17.13429,61.65709,87.93431,36.60912,113.87315,19.90595,45.32542,21.93798,30.14494,72.52618,43.62822,39.79654
41573,19.19373,48.14638,23.6658,20.04384,45.02211,30.8435,14.58762,40.38622,17.13429,61.65709,87.93431,36.60912,113.87315,19.90595,45.32542,21.93798,30.14494,72.52618,43.62822,39.79654
41574,19.19373,48.14638,23.6658,20.04384,45.02211,30.8435,14.58762,40.38622,17.13429,61.65709,87.93431,36.60912,113.87315,19.90595,45.32542,21.93798,30.14494,72.52618,43.62822,39.79654
41575,19.19373,48.14638,23.65168,20.05591,45.0921,30.82086,14.55342,40.41753,17.14601,61.65709,87.71695,36.61002,113.90713,19.90595,45.47947,21.88195,30.1487,72.70886,43.32725,40.05371
41576,19.24686,48.18326,23.79289,20.18873,45.35457,30.73028,14.57052,40.48391,17.16945,61.15986,88.07922,36.61091,114.79053,20.0359,45.77045,21.98001,30.15234,72.70886,43.44502,40.118
41577,19.18044,48.16482,23.65168,20.08006,45.1096,30.79821,14.53631,40.4874,17.13429,61.55765,87.76526,36.61182,114.04304,19.98865,45.25695,21.6438,30.15643,73.16558,43.43194,40.31087
41578,19.11403,48.16482,23.70816,20.03176,44.91712,30.68498,14.45081,40.49086,17.08741,61.65709,87.83771,36.65466,113.85616,19.91776,45.15425,21.53172,30.09014,73.07423,43.30108,40.05371
41579,19.12731,48.07262,23.79289,20.12836,45.02211,30.41324,14.3653,40.47346,17.05225,61.95543,88.00677,36.65558,114.20443,19.97683,44.89749,21.41965,30.02899,74.079,42.96084,39.90369
41580,19.12731,48.07262,23.79289,20.12836,45.02211,30.41324,14.3653,40.47346,17.05225,61.95543,88.00677,36.65558,114.20443,19.97683,44.89749,21.41965,30.02899,74.079,42.96084,39.90369
41581,19.12731,48.07262,23.79289,20.12836,45.02211,30.41324,14.3653,40.47346,17.05225,61.95543,88.00677,36.65558,114.20443,19.97683,44.89749,21.41965,30.02899,74.079,42.96084,39.90369
41582,19.18044,48.09106,23.86349,20.22496,45.17959,30.63969,14.4337,40.4844,17.11085,61.06041,88.27243,36.65666,115.18126,20.04771,45.12001,21.67181,30.03251,73.98766,43.05245,39.8394
41583,19.1406,48.03574,23.86349,20.20081,45.07461,30.41324,14.3311,40.40391,17.05225,61.4582,87.93431,36.65773,114.92643,19.97683,44.86326,21.6438,29.89194,75.17512,42.7253,39.38936
41584,19.18044,48.07262,23.87761,20.24911,45.38957,30.66234,14.46791,40.40756,17.08741,61.25931,87.81356,36.69364,114.93493,20.04771,44.70921,21.53172,29.89555,75.08378,43.20948,39.38936
41585,18.9812,48.12794,23.42576,19.97139,44.93462,30.30001,14.24559,40.47432,16.91162,62.05488,86.34034,36.69472,113.0662,19.81144,44.07589,21.06943,29.89862,74.26169,42.6337,38.89646
41586,19.1406,47.96198,23.75053,20.27326,45.56455,30.36794,14.31399,40.33074,17.01709,61.15986,86.82336,36.66096,115.31716,20.05953,44.65786,21.43366,29.8373,76.54526,42.67296,38.70358
41587,19.1406,47.96198,23.75053,20.27326,45.56455,30.36794,14.31399,40.33074,17.01709,61.15986,86.82336,36.66096,115.31716,20.05953,44.65786,21.43366,29.8373,76.54526,42.67296,38.70358
41588,19.1406,47.96198,23.75053,20.27326,45.56455,30.36794,14.31399,40.33074,17.01709,61.15986,86.82336,36.66096,115.31716,20.05953,44.65786,21.43366,29.8373,76.54526,42.67296,38.70358
41589,19.15388,47.96198,23.82113,20.32155,45.58204,30.45853,14.3311,40.32067,17.00537,60.96096,86.91997,36.69688,115.52952,20.07134,44.69209,21.57375,29.76882,76.54526,42.97393,38.48928
41590,19.12731,47.9251,23.82113,20.30948,45.49455,30.41324,14.29689,40.3033,16.98193,61.55765,86.87166,36.66309,114.9689,20.0359,44.72633,21.54573,29.77315,76.45392,42.88233,38.40355
41591,19.23358,47.96198,24.10354,20.4906,45.84451,30.43588,14.3482,40.30695,17.05225,61.06041,87.5479,36.69901,116.20906,20.20129,45.06866,21.76988,29.77682,76.17989,42.76456,38.06066
41592,19.32656,48.03574,24.24474,20.61134,46.03699,30.5944,14.4166,40.35267,17.13429,60.66262,87.86186,36.70009,117.06697,20.30761,45.03443,21.72785,29.85291,75.54049,43.06553,38.40355
41593,19.40625,48.05418,24.30122,20.67172,46.21197,30.82086,14.51921,40.35633,17.22805,60.26484,88.22413,36.70117,117.38975,20.40212,45.13713,21.82591,29.86369,75.3578,43.27491,38.93932
41594,19.40625,48.05418,24.30122,20.67172,46.21197,30.82086,14.51921,40.35633,17.22805,60.26484,88.22413,36.70117,117.38975,20.40212,45.13713,21.82591,29.86369,75.3578,43.27491,38.93932
41595,19.40625,48.05418,24.30122,20.67172,46.21197,30.82086,14.51921,40.35633,17.22805,60.26484,88.22413,36.70117,117.38975,20.40212,45.13713,21.82591,29.86369,75.3578,43.27491,38.93932
41596,19.37969,48.09106,24.13178,20.57512,46.14198,31.04732,14.53631,40.38835,17.26321,60.76207,88.00677,36.73716,116.99052,20.34305,45.06866,21.57375,29.93993,74.7184,43.35342,39.5608
41597,19.32656,48.07262,24.04705,20.51475,46.10698,30.86615,14.50211,40.39201,17.21633,60.66262,87.5962,36.70352,116.82913,20.30761,44.91461,21.36362,29.94351,75.54049,43.1833,39.53937
41598,19.26014,47.99886,23.90585,20.41815,45.932,30.66234,14.3824,40.37464,17.14601,60.86152,87.23393,36.73958,116.59129,20.23673,44.79479,21.27956,29.87496,77.18466,42.89542,39.28221
41599,19.37969,48.03574,24.11766,20.59927,46.31696,30.66234,14.46791,40.31522,17.20461,60.26484,87.76526,36.74079,117.96735,20.40212,45.18848,21.67181,29.87916,77.00197,43.10479,38.85359
41600,19.45938,48.1095,24.30122,20.72002,46.52693,30.8888,14.53631,40.3189,17.28665,59.9665,88.22413,36.74201,118.74882,20.50845,45.35965,21.76988,29.88972,76.08855,43.36651,39.04647
